STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Remax_Mandalari_100x70.JPG;;19/09/2025 14:01:16;66,00;94,05;26;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:08;;0,00;€0,00;;;;;;;1;;;
OK;Remax_Mandalari_120x70.JPG;;19/09/2025 14:02:44;66,00;116,05;34;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:00:06;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_100x70-1~1.JPG;;19/09/2025 14:27:11;66,00;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:49;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_100x70-2~1.JPG;;19/09/2025 14:27:24;66,00;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:00:49;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_100x70-3~1.JPG;;19/09/2025 14:27:38;66,00;94,05;2;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:01:39;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_120x70-1~1.JPG;;19/09/2025 14:27:46;66,00;116,05;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:16;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_120x70-2~1.JPG;;19/09/2025 14:28:35;66,00;116,05;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:16;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily_120x70-3~1.JPG;;19/09/2025 14:29:24;66,00;116,05;14;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:14;;0,00;€0,00;;;;;;;1;;;
OK;Nicolini_Rotor_592x282.JPG;;19/09/2025 14:34:12;592,00;282,00;1;16,7000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:14;00:01:30;;0,00;€0,00;;;;;;;1;;;
OK;Viemme_120x70.JPG;;19/09/2025 15:15:53;66,00;116,05;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:04;;0,00;€0,00;;;;;;;1;;;
