STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Autoscout_100x70_A.JPG;;17/12/2025 09:44:05;65,85;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Autoscout_100x70_B.JPG;;17/12/2025 09:44:19;65,85;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Autoscout_100x70_C.JPG;;17/12/2025 09:44:34;65,85;94,05;2;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:01:33;;0,00;€0,00;;;;;;;1;;;
OK;Autoscout_120x70_A.JPG;;17/12/2025 09:44:41;65,85;116,05;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Autoscout_120x70_B.JPG;;17/12/2025 09:45:23;65,85;116,05;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Autoscout_120x70_C.JPG;;17/12/2025 09:46:03;65,85;116,05;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Viemme_120x70.JPG;;17/12/2025 09:46:44;66,00;116,00;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;Utveggio_Maxi_Retro__OW_CM.JPG;;17/12/2025 10:29:35;142,55;140,05;4;2,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:11;;0,00;€0,00;;;;;;;1;;;
OK;Utveggio_Maxi_Side__OW_CM.JPG;;17/12/2025 10:46:09;149,05;224,05;1;3,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:19;;0,00;€0,00;;;;;;;1;;;
OK;Utveggio_Maxi_Side__OW_UW.JPG;;17/12/2025 10:55:35;254,00;120,05;1;3,0500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Banner_150X320.JPG;;17/12/2025 11:02:37;150,05;323,25;1;4,8500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:11;00:01:30;;0,00;€0,00;;;;;;;1;;;
OK;Banner_157x600.JPG;;17/12/2025 11:02:37;157,05;606,05;1;9,5500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:16;00:01:30;;0,00;€0,00;;;;;;;1;;;
