STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Pantaleo_6x3.JPG;;05/07/2024 08:03:37;140,00;65,85;2;1,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;00:00:06;;0,00;€0,00;;;;;;;0;;;
OK;Pantaleo_6x3.JPG;;05/07/2024 08:06:24;140,00;65,85;2;1,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;00:00:06;;0,00;€0,00;;;;;;;0;;;
OK;Pantaleo_6x3.JPG;;05/07/2024 08:08:51;140,00;65,85;2;1,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;00:00:06;;0,00;€0,00;;;;;;;0;;;
OK;Block_Shaft_6x32.JPG;;05/07/2024 11:42:45;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:58:26;;0,00;€0,00;;;;;;;0;;;
OK;CentroBorsellino_6x3.JPG;;05/07/2024 11:52:02;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:28;00:58:26;;0,00;€0,00;;;;;;;0;;;
OK;Lingua+_6x32.JPG;;05/07/2024 12:08:15;568,00;280,00;2;31,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:21;00:58:26;;0,00;€0,00;;;;;;;0;;;
OK;PalazzoAbatellis_100x140-1.JPG;;05/07/2024 12:50:36;131,00;95,00;8;10,0000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;00:22:34;;0,00;€0,00;;;;;;;0;;;
OK;PalazzoAbatellis_100x140-2.JPG;;05/07/2024 12:53:35;131,00;95,00;7;8,7500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;00:22:34;;0,00;€0,00;;;;;;;0;;;
OK;PalazzoAbatellis_100x140-3.JPG;;05/07/2024 13:02:44;131,00;95,00;8;10,0000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;00:22:34;;0,00;€0,00;;;;;;;0;;;
OK;IgieneFreschezza_100x140.JPG;;05/07/2024 11:42:56;131,00;95,00;7;8,7500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;01:48:26;;0,00;€0,00;;;;;;;0;;;
OK;IgieneFreschezza_6x3.JPG;;05/07/2024 11:45:08;568,00;280,00;5;79,5500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:26;01:48:26;;0,00;€0,00;;;;;;;0;;;
OK;IgieneFreschezza_140x200.JPG;;05/07/2024 13:08:31;131,00;194,00;8;20,3500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:11;01:48:26;;0,00;€0,00;;;;;;;0;;;
