STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;WineSicily2_6x3_2.JPG;;18/09/2024 08:36:10;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;00:09:00;;0,00;€0,00;;;;;;;0;;;
OK;WineSicily2_6x3_2.JPG;;18/09/2024 08:53:22;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;00:11:08;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 08:36:23;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:11:17;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 08:54:47;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:01:06;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 08:56:49;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:00:16;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 08:57:38;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:03:46;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 09:01:45;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:02:01;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 09:06:09;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:01:06;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 09:07:27;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:00:25;;0,00;€0,00;;;;;;;0;;;
ERROR;WineSicily2_6x3_1.JPG;;18/09/2024 09:15:56;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:00:42;;0,00;€0,00;;;;;;;0;;;
OK;WineSicily2_6x3_1.JPG;;18/09/2024 09:16:57;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;00:07:38;;0,00;€0,00;;;;;;;0;;;
OK;CoccoMobili_6x3.JPG;;17/09/2024 15:22:14;568,00;280,00;18;286,3000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:30;10:50:11;;0,00;€0,00;;;;;;;0;;;
OK;Kisene_6x3_PA.JPG;;17/09/2024 20:20:28;568,00;280,00;17;270,4000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:34;10:50:11;;0,00;€0,00;;;;;;;0;;;
OK;Estra_6x3.JPG;;18/09/2024 01:04:09;568,00;280,00;3;47,7500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:30;10:50:11;;0,00;€0,00;;;;;;;0;;;
OK;BarTivoli_6x3.JPG;;18/09/2024 01:55:42;568,00;280,00;1;15,9500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:44;10:50:11;;0,00;€0,00;;;;;;;0;;;
ERROR;Estra_6x3.JPG;;18/09/2024 08:23:18;568,00;280,00;3;47,7500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:30;00:12:20;;0,00;€0,00;;;;;;;0;;;
ERROR;Estra_6x3.JPG;;18/09/2024 08:36:01;568,00;280,00;3;47,7500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:30;00:10:51;;0,00;€0,00;;;;;;;0;;;
OK;Kisene_6x3_PA.JPG;;18/09/2024 08:56:24;568,00;280,00;8;127,2500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:34;01:02:50;;0,00;€0,00;;;;;;;0;;;
OK;Estra_6x3.JPG;;18/09/2024 09:09:09;568,00;280,00;3;47,7500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:30;01:02:50;;0,00;€0,00;;;;;;;0;;;
OK;BarTivoli_6x3.JPG;;18/09/2024 10:00:04;568,00;280,00;1;15,9500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:44;00:16:47;;0,00;€0,00;;;;;;;0;;;
