STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;TeatroGolden_100x70-Jannuzzo.JPG;;26/03/2025 11:39:17;65,85;94,05;8;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:24;;0,00;€0,00;;;;;;;1;;;
OK;TeatroGolden_120x70-Jannuzzo.JPG;;26/03/2025 11:39:45;65,85;116,05;38;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:05;;0,00;€0,00;;;;;;;1;;;
OK;Paradice_120x70n.JPG;;26/03/2025 13:36:38;66,00;116,05;24;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:06;;0,00;€0,00;;;;;;;1;;;
OK;Paradice_100x70n.JPG;;26/03/2025 13:38:20;66,00;94,05;16;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:09;;0,00;€0,00;;;;;;;1;;;
OK;Francesco_120x70_A.JPG;;26/03/2025 14:45:01;66,00;116,05;14;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:07;;0,00;€0,00;;;;;;;1;;;
OK;Francesco_120x70_B.JPG;;26/03/2025 14:45:58;66,00;116,05;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:09;;0,00;€0,00;;;;;;;1;;;
