STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Iddu_6x3.JPG;;19/09/2024 16:19:38;568,00;280,00;16;254,5000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:30;13:03:45;;0,00;€0,00;;;;;;;0;;;
OK;Iddu_100x140.JPG;;19/09/2024 20:39:08;131,00;95,00;285;354,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;13:03:45;;0,00;€0,00;;;;;;;0;;;
OK;TeatroLibero_140x200.JPG;;20/09/2024 03:04:18;131,00;194,00;51;129,6500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:14;13:03:45;;0,00;€0,00;;;;;;;0;;;
OK;Iddu_6x3.JPG;;19/09/2024 16:00:17;568,00;280,00;14;222,7000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:30;13:22:13;;0,00;€0,00;;;;;;;0;;;
OK;Iddu_140x200.JPG;;19/09/2024 19:46:50;131,00;194,00;146;371,0500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:11;13:22:13;;0,00;€0,00;;;;;;;0;;;
OK;ZooService_140x200.JPG;;20/09/2024 02:29:03;131,00;194,05;29;73,7000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:10;13:22:13;;0,00;€0,00;;;;;;;0;;;
OK;ZooService_6x3.JPG;;20/09/2024 03:48:10;568,00;280,00;3;47,7500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:22;13:22:13;;0,00;€0,00;;;;;;;0;;;
OK;ZooService_100x140.JPG;;20/09/2024 04:38:07;131,00;95,00;33;41,1000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;13:22:13;;0,00;€0,00;;;;;;;0;;;
OK;Zanga_6x3_New.JPG;;19/09/2024 15:33:44;568,00;280,00;30;477,1500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:31;12:09:54;;0,00;€0,00;;;;;;;0;;;
OK;Zanga_100x140.JPG;;19/09/2024 20:23:30;131,00;95,00;140;174,2500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:07;12:09:54;;0,00;€0,00;;;;;;;0;;;
OK;Zanga_140x200.JPG;;19/09/2024 21:48:23;131,00;194,00;30;76,2500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:13;12:09:54;;0,00;€0,00;;;;;;;0;;;
OK;Zanga_420x200_New.JPG;;20/09/2024 02:19:36;405,00;194,00;10;78,6000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:24;12:09:54;;0,00;€0,00;;;;;;;0;;;
