STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;MarsalaCalcio_270x145.JPG;;08/09/2025 08:07:53;280,00;155,00;1;4,3500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:00:24;;0,00;€0,00;;;;;;;1;;;
OK;Todis_100x147.JPG;;08/09/2025 08:22:28;102,05;147,00;1;1,5000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:00:09;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Dritto.JPG;;08/09/2025 08:24:50;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:01:02;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Dritto100.JPG;;08/09/2025 08:24:55;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:02;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Dritto50.JPG;;08/09/2025 08:25:01;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:02;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Dritto200.JPG;;08/09/2025 08:25:06;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:02;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Dx.JPG;;08/09/2025 08:25:12;70,00;150,05;2;1,0500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Entrata.JPG;;08/09/2025 08:25:25;70,05;150,05;2;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;AutoSystem_Sx.JPG;;08/09/2025 08:25:38;70,00;150,05;2;1,0500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Dritto.JPG;;08/09/2025 08:34:10;70,05;150,05;4;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Dritto100.JPG;;08/09/2025 08:34:32;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Dritto50.JPG;;08/09/2025 08:34:38;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Dritto200.JPG;;08/09/2025 08:34:44;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Dx.JPG;;08/09/2025 08:34:50;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Entrata100.JPG;;08/09/2025 08:34:57;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_EntrataDx.JPG;;08/09/2025 08:35:03;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Inversione.JPG;;08/09/2025 08:35:09;70,00;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:01:11;;0,00;€0,00;;;;;;;1;;;
OK;NuovaSede_Sx.JPG;;08/09/2025 08:35:15;70,05;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:11;;0,00;€0,00;;;;;;;1;;;
