STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;SUNSERI_580x280.JPG;;04/10/2024 15:46:30;580,00;280,00;14;227,4000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:14;10:55:01;;0,00;€0,00;;;;;;;0;;;
OK;Cataldo_6x3.JPG;;04/10/2024 20:31:12;568,00;280,00;14;222,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:30;10:55:01;;0,00;€0,00;;;;;;;0;;;
OK;Cataldo_100x140.JPG;;04/10/2024 20:33:14;131,00;95,05;99;123,2500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:11;10:55:01;;0,00;€0,00;;;;;;;0;;;
OK;Quid_6x3_Pasta.JPG;;05/10/2024 07:40:03;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:41;00:42:12;;0,00;€0,00;;;;;;;0;;;
OK;Quid_6x3_Pizza.JPG;;05/10/2024 07:49:00;568,00;280,00;2;31,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:37;00:42:12;;0,00;€0,00;;;;;;;0;;;
OK;Quid_6x6_Pizza.JPG;;05/10/2024 08:29:04;568,00;570,00;1;32,4000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:01:22;00:27:18;;0,00;€0,00;;;;;;;0;;;
OK;Cataldo_140x200.JPG;;05/10/2024 09:12:25;131,00;194,05;15;38,1500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:17;00:33:34;;0,00;€0,00;;;;;;;0;;;
OK;Quid_100x140_Pasta.JPG;;05/10/2024 07:41:37;131,00;95,00;18;22,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:11;00:15:41;;0,00;€0,00;;;;;;;0;;;
OK;Quid_100x140_Pizza.JPG;;05/10/2024 07:58:52;131,00;95,00;16;19,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:11;00:20:44;;0,00;€0,00;;;;;;;0;;;
OK;Quid_6x6_Pasta.JPG;;05/10/2024 08:32:31;568,00;570,00;1;32,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:01:22;00:25:59;;0,00;€0,00;;;;;;;0;;;
OK;Cataldo_140x200.JPG;;05/10/2024 09:13:32;131,00;194,05;12;30,5000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:17;00:24:55;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_140x200_4.JPG;;04/10/2024 14:51:11;131,00;194,05;28;71,2000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:12;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_6x3.JPG;;04/10/2024 16:04:42;568,00;280,00;32;508,9500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:26;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_100x140_1.JPG;;05/10/2024 00:35:09;131,00;95,00;4;5,0000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:08;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_100x140_2.JPG;;05/10/2024 01:07:18;131,00;95,00;4;5,0000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:08;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_100x140_3.JPG;;05/10/2024 01:12:40;131,00;95,00;5;6,2500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:07;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;IlCentesimo_100x140_4.JPG;;05/10/2024 01:19:25;131,00;95,00;5;6,2500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:09;10:35:00;;0,00;€0,00;;;;;;;0;;;
OK;AffarinOro_6x3_1.JPG;;05/10/2024 07:54:05;568,00;280,00;2;31,8500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:34;01:19:48;;0,00;€0,00;;;;;;;0;;;
OK;AffarinOro_6x3_2.JPG;;05/10/2024 08:23:51;568,00;280,00;3;47,7500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:32;01:19:48;;0,00;€0,00;;;;;;;0;;;
OK;Iris_6x3.JPG;;05/10/2024 09:15:07;568,00;280,00;2;31,8500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:35;00:32:39;;0,00;€0,00;;;;;;;0;;;
