STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Pecetta_Lato_Bussole.JPG;;24/11/2025 07:58:49;117,40;12,85;1;0,2000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:04;;0,00;€0,00;;;;;;;1;;;
OK;Pecetta_Lato_Guida.JPG;;24/11/2025 07:58:50;171,70;18,10;1;0,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:04;;0,00;€0,00;;;;;;;1;;;
OK;PennyMarket_100x140_A.JPG;;24/11/2025 08:05:13;99,00;139,00;1;1,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:16;;0,00;€0,00;;;;;;;1;;;
OK;PennyMarket_100x140_B.JPG;;24/11/2025 08:05:20;99,00;139,00;1;1,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:16;;0,00;€0,00;;;;;;;1;;;
OK;Toyota_150x70.JPG;;24/11/2025 08:16:57;70,10;150,10;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;Toyota_150x70_Dx.JPG;;24/11/2025 08:17:02;70,10;150,25;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;Davì_120x70_1.JPG;;24/11/2025 08:28:20;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:11;;0,00;€0,00;;;;;;;1;;;
OK;Davì_120x70_2.JPG;;24/11/2025 08:28:48;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:11;;0,00;€0,00;;;;;;;1;;;
OK;Davì_120x70_3.JPG;;24/11/2025 08:29:14;66,00;116,05;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;Dav_120x70_1.JPG;;24/11/2025 08:31:55;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;Dav_120x70_2.JPG;;24/11/2025 08:32:21;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;Dav_120x70_3.JPG;;24/11/2025 08:32:48;66,00;116,05;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;PennyMarket_100x140_B.JPG;;24/11/2025 09:24:02;99,00;139,00;1;1,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:08;;0,00;€0,00;;;;;;;1;;;
OK;MediaWorld_1250x330_PickUp.JPG;;24/11/2025 10:13:19;1.250,00;333,30;1;41,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:31;00:03:36;;0,00;€0,00;;;;;;;1;;;
OK;Lato_Bussole_PVC_A~4.JPG;;24/11/2025 10:23:57;381,40;100,05;1;3,8500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:07;00:00:23;;0,00;€0,00;;;;;;;1;;;
OK;CentroBorsellino_100x140_Dx.JPG;;24/11/2025 10:40:23;99,00;139,00;1;1,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;CentroBorsellino_100x140_Sx.JPG;;24/11/2025 10:40:31;99,00;139,00;1;1,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:09;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;OW_LATO_BUSSOLE_B~1.JPG;;24/11/2025 11:21:50;219,05;141,05;1;3,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:20;;0,00;€0,00;;;;;;;1;;;
