STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;WineSicily2_100x70_1.JPG;;19/09/2024 09:42:02;66,05;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_100x70_2.JPG;;19/09/2024 09:42:17;66,05;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_100x70_3.JPG;;19/09/2024 09:42:30;66,05;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_100x70_4.JPG;;19/09/2024 09:42:44;66,05;94,05;2;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:24;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_120x70_1.JPG;;19/09/2024 09:43:17;66,00;116,00;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_120x70_2.JPG;;19/09/2024 09:43:36;66,00;116,00;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_120x70_3.JPG;;19/09/2024 09:43:54;66,00;116,00;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;WineSicily2_120x70_4.JPG;;19/09/2024 09:44:14;66,00;116,00;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:14;;0,00;€0,00;;;;;;;1;;;
OK;Ducati_120x70_multistrada.JPG;;19/09/2024 10:12:50;66,00;116,00;4;3,1000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:01:24;;0,00;€0,00;;;;;;;4;;;
OK;Ducati_120x70_scrambler.JPG;;19/09/2024 10:13:09;66,00;116,00;6;4,6000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:01:24;;0,00;€0,00;;;;;;;6;;;
OK;Ducati_120x70_Rosso.JPG;;19/09/2024 10:13:38;66,00;116,00;8;6,1500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:01:20;;0,00;€0,00;;;;;;;8;;;
OK;TeatroLibero_100x70.JPG;;19/09/2024 10:26:11;66,00;94,05;12;7,4500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:03:48;;0,00;€0,00;;;;;;;12;;;
OK;TeatroLibero_120x70.JPG;;19/09/2024 10:26:58;66,05;116,05;38;29,1500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:03:48;;0,00;€0,00;;;;;;;38;;;
OK;MyEs_100x70-1.JPG;;19/09/2024 14:07:55;66,00;94,05;14;8,7000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:05:36;;0,00;€0,00;;;;;;;14;;;
OK;MyEs_100x70-2.JPG;;19/09/2024 14:08:47;66,00;94,05;16;9,9500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:05:36;;0,00;€0,00;;;;;;;16;;;
OK;MyEs_120x70-1.JPG;;19/09/2024 14:09:44;66,00;116,05;24;18,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:05:36;;0,00;€0,00;;;;;;;24;;;
