STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;GED_120x70.JPG;;18/10/2025 08:17:02;66,00;116,05;20;15,3500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:01:20;;0,00;€0,00;;;;;;;20;;;
OK;Sherbeth_100x70_1.JPG;;18/10/2025 08:21:30;65,85;94,05;8;5,0000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:06:32;;0,00;€0,00;;;;;;;8;;;
OK;Sherbeth_100x70_2.JPG;;18/10/2025 08:22:00;66,00;94,00;4;2,5000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:06:36;;0,00;€0,00;;;;;;;4;;;
OK;Sherbeth_100x70_3.JPG;;18/10/2025 08:22:17;65,85;94,05;6;3,7500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:06:36;;0,00;€0,00;;;;;;;6;;;
OK;Sherbeth_100x70_4.JPG;;18/10/2025 08:22:40;65,85;94,05;4;2,5000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:05;00:06:36;;0,00;€0,00;;;;;;;4;;;
OK;Sherbeth_120x70_1.JPG;;18/10/2025 08:22:56;69,70;119,75;14;11,7000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:06:32;;0,00;€0,00;;;;;;;14;;;
OK;Sherbeth_120x70_2.JPG;;18/10/2025 08:24:52;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:06:36;;0,00;€0,00;;;;;;;12;;;
OK;Sherbeth_120x70_3.JPG;;18/10/2025 08:25:54;65,85;116,05;14;10,7000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:06:32;;0,00;€0,00;;;;;;;14;;;
OK;Sherbeth_120x70_4.JPG;;18/10/2025 08:27:00;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:06;00:06:36;;0,00;€0,00;;;;;;;12;;;
OK;TeatroGolden_120x70-1.JPG;;18/10/2025 08:43:35;66,00;116,05;24;18,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:04:00;;0,00;€0,00;;;;;;;24;;;
OK;TeatroGolden_120x70-2.JPG;;18/10/2025 08:45:36;66,00;116,05;26;19,9500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:03:54;;0,00;€0,00;;;;;;;26;;;
OK;Sherbeth_120x70_1.JPG;;18/10/2025 09:05:57;66,00;116,00;14;10,7500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:00:56;;0,00;€0,00;;;;;;;14;;;
