STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;OW_LATO_BUSSOLE_D.JPG;;21/11/2025 08:28:38;377,80;141,05;1;5,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:12;00:00:32;;0,00;€0,00;;;;;;;1;;;
OK;OW_LATO_BUSSOLE_B.JPG;;21/11/2025 08:44:44;98,55;153,00;1;1,5500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:10;;0,00;€0,00;;;;;;;1;;;
OK;OW_BUSSOALA_B_DX.JPG;;21/11/2025 08:50:35;57,05;175,05;1;1,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:13;;0,00;€0,00;;;;;;;1;;;
OK;OW_BUSSOALA_B_SX.JPG;;21/11/2025 08:50:35;57,05;175,05;1;1,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:13;;0,00;€0,00;;;;;;;1;;;
OK;OW_BUSSOALA_A_DX.JPG;;21/11/2025 08:52:34;57,05;174,90;1;1,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;OW_BUSSOALA_A_SX.JPG;;21/11/2025 08:52:34;57,05;175,05;1;1,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;OW_LATO_BUSSOLE_A.JPG;;21/11/2025 09:02:46;22,05;165,00;1;0,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:05;;0,00;€0,00;;;;;;;1;;;
OK;OW_LATO_BUSSOLE_C.JPG;;21/11/2025 09:02:46;22,05;170,05;1;0,4000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:05;;0,00;€0,00;;;;;;;1;;;
OK;OW_LATO_GUIDA~1.JPG;;21/11/2025 09:08:05;921,85;141,05;1;13,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:15;00:01:12;;0,00;€0,00;;;;;;;1;;;
