STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;SiCeAs_100x70.JPG;;23/12/2025 08:23:06;66,00;94,05;26;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:10;;0,00;€0,00;;;;;;;1;;;
OK;SiCeAs_120x70.JPG;;23/12/2025 08:24:38;66,00;116,05;26;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:10;;0,00;€0,00;;;;;;;1;;;
OK;Max_Mizzica_120x70-1.JPG;;23/12/2025 08:26:24;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Max_Mizzica_120x70-2.JPG;;23/12/2025 08:26:48;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Max_Mizzica_120x70-3.JPG;;23/12/2025 08:27:10;66,00;116,05;8;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:34;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70_1.JPG;;23/12/2025 09:58:06;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70_2.JPG;;23/12/2025 09:59:36;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70_3.JPG;;23/12/2025 10:01:08;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70_4.JPG;;23/12/2025 10:02:37;66,00;116,05;18;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:20;;0,00;€0,00;;;;;;;1;;;
