STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;adragna_6x3a1.JPG;;04/07/2024 14:53:19;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;01:20:11;;0,00;€0,00;;;;;;;0;;;
OK;CocaCola_6x6_Taormina.JPG;;04/07/2024 15:02:38;568,00;565,00;1;32,1000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:01:01;01:20:11;;0,00;€0,00;;;;;;;0;;;
OK;CocaCola_12x3_Taormina.JPG;;04/07/2024 15:36:22;1.180,00;278,00;1;32,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:55;01:20:11;;0,00;€0,00;;;;;;;0;;;
ERROR;gea_2.JPG;;04/07/2024 11:45:29;568,00;285,00;2;32,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:24;00:00:00;;0,00;€0,00;;;;;;;0;;;
OK;gea_2.JPG;;04/07/2024 11:46:03;143,50;143,50;2;4,1500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:24;00:00:14;;0,00;€0,00;;;;;;;0;;;
OK;adragna_6x3a1.JPG;;04/07/2024 11:55:53;568,00;280,00;10;159,0500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;02:41:05;;0,00;€0,00;;;;;;;0;;;
OK;adragna_6x3a1.JPG;;04/07/2024 14:49:53;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;adragna_6x3b.JPG;;04/07/2024 14:58:36;568,00;280,00;7;111,3500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;adragna_6x3b~1.JPG;;04/07/2024 16:57:07;568,00;280,00;9;143,1500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:18;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;Festino_70x100_Blu.JPG;;04/07/2024 19:29:24;70,00;99,50;5;3,5000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:03;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;Festino_70x100_Giallo.JPG;;04/07/2024 19:32:16;70,00;99,50;5;3,5000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:03;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;Festino_70x100_Rosa.JPG;;04/07/2024 19:37:38;70,00;99,50;5;3,5000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:03;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;Festino_70x100_Verde.JPG;;04/07/2024 19:40:32;70,00;99,50;5;3,5000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:03;04:54:56;;0,00;€0,00;;;;;;;0;;;
OK;Finizio_100x140_PA.JPG;;04/07/2024 11:47:28;131,00;95,00;8;10,0000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:09;00:04:58;;0,00;€0,00;;;;;;;0;;;
OK;Vitabile_6x3.JPG;;04/07/2024 11:58:26;568,00;280,00;1;15,9500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:45;00:10:01;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_15_-_2copie.JPG;;04/07/2024 15:56:30;71,00;107,50;2;1,5500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_18_-_2copie.JPG;;04/07/2024 15:56:42;71,00;105,65;2;1,5000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_20_-_2copie.JPG;;04/07/2024 15:56:53;71,00;106,50;2;1,5500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_22_-_2copie.JPG;;04/07/2024 15:57:05;71,00;106,00;2;1,5500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_24_-_2copie.JPG;;04/07/2024 15:57:52;72,50;107,50;2;1,6000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_25_-_2copie.JPG;;04/07/2024 15:59:05;71,00;107,50;2;1,5500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_26_-_2copie.JPG;;04/07/2024 16:01:55;71,00;105,30;2;1,5000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_29_-_2copie.JPG;;04/07/2024 16:03:12;71,00;105,35;2;1,5000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
OK;manifesti_sconti_40_-_4copie.JPG;;04/07/2024 16:04:17;71,00;107,50;4;3,1000;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:03;00:11:43;;0,00;€0,00;;;;;;;0;;;
