STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;AcquaSantaMaria_100x140.JPG;;27/06/2024 08:13:20;131,00;95,05;40;49,8000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:06;00:50:49;;0,00;€0,00;;;;;;;0;;;
OK;AcquaSantaMaria_100x140~1.JPG;;27/06/2024 08:58:53;131,00;194,00;2;5,1000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:08;00:50:49;;0,00;€0,00;;;;;;;0;;;
OK;Dorelan_100x140_PA.JPG;;27/06/2024 09:15:17;131,00;95,00;60;74,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:08;01:13:49;;0,00;€0,00;;;;;;;0;;;
OK;poseidon_12_copie.JPG;;27/06/2024 11:04:15;180,00;360,05;12;77,8000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:20;01:17:48;;0,00;€0,00;;;;;;;0;;;
ERROR;Famila_140x200_1.JPG;;27/06/2024 12:41:10;131,00;194,05;40;101,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:09;00:01:47;;0,00;€0,00;;;;;;;0;;;
ERROR;Famila_140x200_1.JPG;;27/06/2024 12:43:48;131,00;194,05;40;101,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:09;00:00:20;;0,00;€0,00;;;;;;;0;;;
OK;AcquaSantaMaria_100x140.JPG;;27/06/2024 08:10:09;131,00;95,05;65;80,9000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:06;01:18:50;;0,00;€0,00;;;;;;;0;;;
OK;Dorelan_100x140_PA.JPG;;27/06/2024 09:39:26;131,00;95,00;42;52,3000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:08;00:48:58;;0,00;€0,00;;;;;;;0;;;
OK;Unieuro_6x6_1.JPG;;27/06/2024 11:08:15;568,00;570,00;1;32,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:35;00:59:39;;0,00;€0,00;;;;;;;0;;;
OK;Unieuro_6x6_2.JPG;;27/06/2024 11:33:47;568,00;570,00;1;32,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:32;00:59:39;;0,00;€0,00;;;;;;;0;;;
ERROR;Dorelan_6x3_PA.JPG;;27/06/2024 08:09:56;568,00;280,00;10;159,0500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:37;01:27:31;;0,00;€0,00;;;;;;;0;;;
OK;Dorelan_6x3_PA.JPG;;27/06/2024 09:40:02;568,00;280,00;10;159,0500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:37;00:42:19;;0,00;€0,00;;;;;;;0;;;
ERROR;Dorelan_6x3_PA.JPG;;27/06/2024 10:34:58;568,00;280,00;4;63,6500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:37;01:00:12;;0,00;€0,00;;;;;;;0;;;
ERROR;Dorelan_6x3_PA.JPG;;27/06/2024 11:52:31;568,00;280,00;4;63,6500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:37;00:09:27;;0,00;€0,00;;;;;;;0;;;
OK;Dorelan_6x3_PA.JPG;;27/06/2024 12:06:44;568,00;280,00;4;63,6500;DGen Papyrus G5 - 2;2 pass blueback [Double CM profiles];720x1200;00:00:37;00:29:05;;0,00;€0,00;;;;;;;0;;;
