STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Inda_100x70-1.JPG;;30/04/2026 08:08:42;65,85;94,05;12;7,4500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:02:34;;0,00;€0,00;;;;;;;1;;;
OK;Inda_100x70-2.JPG;;30/04/2026 08:09:22;65,85;94,05;12;7,4500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:02:34;;0,00;€0,00;;;;;;;1;;;
OK;Inda_120x70-1.JPG;;30/04/2026 08:10:01;66,00;116,05;9;6,9000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:02:34;;0,00;€0,00;;;;;;;1;;;
OK;Inda_120x70-2.JPG;;30/04/2026 08:10:34;66,00;116,05;9;6,9000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:02:34;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_100x70_1.JPG;;30/04/2026 08:15:35;65,85;94,05;4;2,5000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:57;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_100x70_2.JPG;;30/04/2026 08:15:48;65,85;94,05;2;1,2500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:57;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_100x70_3.JPG;;30/04/2026 08:15:54;65,85;94,05;2;1,2500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:57;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_100x70_4.JPG;;30/04/2026 08:16:00;65,85;94,05;2;1,2500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:57;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_100x70_5.JPG;;30/04/2026 08:16:07;65,85;94,05;8;5,0000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:00:57;;0,00;€0,00;;;;;;;1;;;
OK;I3-Italia_120x70_1.JPG;;30/04/2026 08:17:05;66,00;116,05;6;4,6000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:02:56;;0,00;€0,00;;;;;;;1;;;
