STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Spinnato_100x70.JPG;;13/12/2025 07:21:36;66,00;94,05;20;12,4500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:05:40;;0,00;€0,00;;;;;;;20;;;
OK;Spinnato_120x70.JPG;;13/12/2025 07:22:47;66,00;116,05;62;47,5000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:05:10;;0,00;€0,00;;;;;;;62;;;
OK;Stellantis_100x70.JPG;;13/12/2025 07:45:20;66,00;94,05;16;9,9500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:05:20;;0,00;€0,00;;;;;;;16;;;
OK;Stellantis_120x70.JPG;;13/12/2025 07:46:15;65,85;112,00;66;48,7000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:04:24;;0,00;€0,00;;;;;;;66;;;
OK;Famila_120x70-1~1.JPG;;13/12/2025 09:13:02;66,00;116,05;20;15,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:06:20;;0,00;€0,00;;;;;;;20;;;
OK;Famila_120x70-2~1.JPG;;13/12/2025 09:14:37;66,00;116,05;18;13,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:06:18;;0,00;€0,00;;;;;;;18;;;
OK;Famila_120x70-3~1.JPG;;13/12/2025 09:16:05;66,00;116,05;20;15,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:06:20;;0,00;€0,00;;;;;;;20;;;
OK;Famila_120x70-4~1.JPG;;13/12/2025 09:17:44;66,00;116,05;20;15,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:06:20;;0,00;€0,00;;;;;;;20;;;
OK;PVC_Maxi_Side_CM_Juke~1.JPG;;13/12/2025 10:28:23;224,00;109,00;1;2,4500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:14;;0,00;€0,00;;;;;;;1;;;
OK;OW_Maxi_Side_CM_Juke~1.JPG;;13/12/2025 10:30:02;224,00;149,05;1;3,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:07;00:00:20;;0,00;€0,00;;;;;;;1;;;
