STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Aiace_120x70_1.JPG;;16/12/2025 08:25:11;66,00;115,95;8;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:27;;0,00;€0,00;;;;;;;1;;;
OK;Aiace_120x70_2.JPG;;16/12/2025 08:25:46;66,00;115,95;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:36;;0,00;€0,00;;;;;;;1;;;
OK;Cervantes_100x70_B.JPG;;16/12/2025 08:26:12;65,95;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:54;;0,00;€0,00;;;;;;;1;;;
OK;Cervantes_100x70_A.JPG;;16/12/2025 08:26:26;66,00;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:54;;0,00;€0,00;;;;;;;1;;;
OK;Cervantes_120x70_A.JPG;;16/12/2025 08:26:40;65,95;116,00;14;10,7500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:03:30;;0,00;€0,00;;;;;;;14;;;
OK;Cervantes_120x70_B.JPG;;16/12/2025 08:27:40;65,95;116,00;14;10,7500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:03:30;;0,00;€0,00;;;;;;;14;;;
