STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
ERROR;Famila_120x70-1~2.JPG;;16/01/2026 07:48:16;66,00;116,05;18;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:18;;0,00;€0,00;;;;;;;1;;;
ERROR;Famila_120x70-2~2.JPG;;16/01/2026 07:49:31;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:16;;0,00;€0,00;;;;;;;1;;;
ERROR;Famila_120x70-3~2.JPG;;16/01/2026 07:50:57;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:16;;0,00;€0,00;;;;;;;1;;;
ERROR;Famila_120x70-4~2.JPG;;16/01/2026 07:52:27;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:16;;0,00;€0,00;;;;;;;1;;;
ERROR;Famila_120x70-1~2.JPG;;16/01/2026 07:54:21;66,00;116,05;18;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:00;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70-1~2.JPG;;16/01/2026 07:56:30;66,00;116,05;18;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:19;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70-2~2.JPG;;16/01/2026 07:57:51;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70-3~2.JPG;;16/01/2026 07:59:19;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;Famila_120x70-4~2.JPG;;16/01/2026 08:00:43;66,00;116,05;20;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;Max_120x70-1.JPG;;16/01/2026 10:13:14;66,00;116,05;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;Max_120x70-2.JPG;;16/01/2026 10:13:32;66,00;116,05;4;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;Max_120x70-3.JPG;;16/01/2026 10:13:49;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;Max_120x70-4.JPG;;16/01/2026 10:14:16;66,00;116,05;6;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_A1.JPG;;16/01/2026 10:45:15;290,20;333,50;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:43;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_A2.JPG;;16/01/2026 10:48:35;290,15;333,50;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:43;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_B1.JPG;;16/01/2026 10:50:18;290,20;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:41;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_B2.JPG;;16/01/2026 10:51:03;290,15;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:44;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_C1.JPG;;16/01/2026 11:13:20;290,20;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:44;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_C2.JPG;;16/01/2026 11:15:06;175,15;333,45;1;5,8500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:06;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_A3.JPG;;16/01/2026 11:15:06;103,80;333,50;1;3,5000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:04;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_D1.JPG;;16/01/2026 11:29:43;290,20;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:43;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_E2.JPG;;16/01/2026 11:32:22;290,15;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:41;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_E3.JPG;;16/01/2026 11:33:21;260,15;333,45;1;8,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:39;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_E1.JPG;;16/01/2026 11:34:07;290,20;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:43;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_B3.JPG;;16/01/2026 11:41:53;100,20;333,45;1;3,3500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:04;00:00:45;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_F3.JPG;;16/01/2026 11:41:53;165,15;333,50;1;5,5500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:06;00:00:45;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_F2.JPG;;16/01/2026 11:43:33;290,20;333,50;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:42;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_F1.JPG;;16/01/2026 11:45:28;290,15;333,50;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:44;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_H1.JPG;;16/01/2026 14:16:51;290,15;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:41;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_H2.JPG;;16/01/2026 14:17:44;290,20;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:41;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_D2.JPG;;16/01/2026 14:18:48;75,15;333,45;1;2,5500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:03;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_H3.JPG;;16/01/2026 14:18:48;201,15;333,45;1;6,7500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:06;00:00:46;;0,00;€0,00;;;;;;;1;;;
OK;Teli_Abbate_I1.JPG;;16/01/2026 14:48:04;290,15;333,45;1;9,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:07;00:00:44;;0,00;€0,00;;;;;;;1;;;
