STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Famila_120x70_SpesaInPorto.JPG;;27/06/2026 08:17:11;66,00;116,05;32;24,5000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:02:24;;0,00;€0,00;;;;;;;1;;;
OK;FG15_120x70-3.JPG;;27/06/2026 08:56:02;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:01:43;;0,00;€0,00;;;;;;;1;;;
OK;FG15_120x70-4.JPG;;27/06/2026 08:56:52;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:01:43;;0,00;€0,00;;;;;;;1;;;
OK;FG15_120x70-1.JPG;;27/06/2026 08:58:11;65,85;116,05;10;7,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:01:33;;0,00;€0,00;;;;;;;1;;;
OK;FG15_120x70-2.JPG;;27/06/2026 08:58:54;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:01:33;;0,00;€0,00;;;;;;;1;;;
