STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Stellantis_634x620_ReFederico.JPG;;11/02/2026 08:13:38;620,00;640,35;1;39,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:34;00:03:27;;0,00;€0,00;;;;;;;1;;;
OK;Stellantis_634x620_ReFederico.JPG;;11/02/2026 08:20:19;620,00;640,35;1;39,7000;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:34;00:03:04;;0,00;€0,00;;;;;;;1;;;
OK;Stellantis_630x615_Tribunale.JPG;;11/02/2026 08:49:34;615,05;636,30;1;39,1500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:29;00:03:11;;0,00;€0,00;;;;;;;1;;;
OK;Stellantis_1220x330_Mondello.JPG;;11/02/2026 09:41:01;299,85;1.232,20;1;36,9500;LIYU PCTK Series;Banner 360x1440_neutro [IMPRINTING];360x1440;00:00:30;00:02:51;;0,00;€0,00;;;;;;;1;;;
