STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;A_07.JPG;;26/11/2025 08:14:23;22,05;144,05;1;0,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;A_08.JPG;;26/11/2025 08:14:23;31,55;143,85;1;0,5000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;A_09.JPG;;26/11/2025 08:14:23;24,05;143,85;1;0,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;A_10.JPG;;26/11/2025 08:14:23;35,85;334,75;1;1,2000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;A_05.JPG;;26/11/2025 08:19:31;452,05;25,35;1;1,1500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:09;;0,00;€0,00;;;;;;;1;;;
OK;A_06.JPG;;26/11/2025 08:24:18;235,10;153,15;1;3,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:07;00:00:23;;0,00;€0,00;;;;;;;1;;;
OK;A_04.JPG;;26/11/2025 08:26:46;452,05;65,05;1;2,9500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:18;;0,00;€0,00;;;;;;;1;;;
OK;A_03.JPG;;26/11/2025 08:34:26;97,65;153,15;1;1,5000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:11;;0,00;€0,00;;;;;;;1;;;
OK;A_02.JPG;;26/11/2025 08:35:06;116,50;97,55;1;1,1500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:08;;0,00;€0,00;;;;;;;1;;;
OK;A_01.JPG;;26/11/2025 08:36:34;335,00;65,40;1;2,2000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:14;;0,00;€0,00;;;;;;;1;;;
OK;B_05.JPG;;26/11/2025 08:53:52;25,15;452,05;1;1,1500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:07;00:00:30;;0,00;€0,00;;;;;;;1;;;
OK;B_08.JPG;;26/11/2025 08:53:52;31,55;143,85;1;0,5000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:30;;0,00;€0,00;;;;;;;1;;;
OK;B_09.JPG;;26/11/2025 08:53:52;24,05;143,85;1;0,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:30;;0,00;€0,00;;;;;;;1;;;
OK;B_10.JPG;;26/11/2025 08:53:52;35,85;334,75;1;1,2000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:30;;0,00;€0,00;;;;;;;1;;;
OK;B_07.JPG;;26/11/2025 08:55:42;22,05;144,05;1;0,3500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:03;;0,00;€0,00;;;;;;;1;;;
OK;B_06.JPG;;26/11/2025 08:55:49;235,10;153,15;1;3,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:23;;0,00;€0,00;;;;;;;1;;;
OK;B_04.JPG;;26/11/2025 08:56:55;452,05;65,05;1;2,9500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:10;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;B_03.JPG;;26/11/2025 08:57:40;97,65;153,15;1;1,5000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:10;;0,00;€0,00;;;;;;;1;;;
OK;B_02.JPG;;26/11/2025 08:59:32;116,50;97,55;1;1,1500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:04;00:00:08;;0,00;€0,00;;;;;;;1;;;
OK;B_01.JPG;;26/11/2025 08:59:51;335,00;65,40;1;2,2000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:13;;0,00;€0,00;;;;;;;1;;;
OK;C_05.JPG;;26/11/2025 09:07:15;321,90;65,05;1;2,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:07;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;C_01.JPG;;26/11/2025 09:09:29;277,95;69,75;1;1,9500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:13;;0,00;€0,00;;;;;;;1;;;
OK;C_02.JPG;;26/11/2025 09:12:33;35,85;277,65;1;1,0000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;C_03.JPG;;26/11/2025 09:12:33;22,20;235,35;1;0,5500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;C_04.JPG;;26/11/2025 09:12:33;22,20;234,95;1;0,5500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;C_06.JPG;;26/11/2025 09:12:33;26,00;321,90;1;0,8500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:05;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;C_01.JPG;;26/11/2025 09:19:57;277,95;69,75;1;1,9500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;C_05.JPG;;26/11/2025 09:20:55;321,90;65,05;1;2,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:06;00:00:14;;0,00;€0,00;;;;;;;1;;;
OK;C_03.JPG;;26/11/2025 09:24:47;22,20;235,35;1;0,5500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:01;00:00:21;;0,00;€0,00;;;;;;;1;;;
