STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Sherbeth_120x70_4.JPG;;18/10/2025 09:49:49;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:06;00:02:36;;0,00;€0,00;;;;;;;12;;;
OK;Sherbeth_120x70_3.JPG;;18/10/2025 09:50:39;65,85;116,05;14;10,7000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:02:34;;0,00;€0,00;;;;;;;14;;;
OK;Sherbeth_120x70_2.JPG;;18/10/2025 09:51:37;65,85;116,05;12;9,2000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:02:36;;0,00;€0,00;;;;;;;12;;;
ERROR;TeatroGolden_120x70-2.JPG;;18/10/2025 10:27:01;66,00;116,05;26;19,9500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:02:10;;0,00;€0,00;;;;;;;26;;;
ERROR;TeatroGolden_120x70-1.JPG;;18/10/2025 10:28:55;66,00;116,05;12;18,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:04:48;;0,00;€0,00;;;;;;;24;;;
ERROR;TeatroGolden_120x70-2.JPG;;18/10/2025 10:37:25;66,00;116,05;26;19,9500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:00:00;;0,00;€0,00;;;;;;;26;;;
OK;NSC_BYD_100x70.JPG;;18/10/2025 10:39:11;65,85;94,00;20;12,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:01;00:05:20;;0,00;€0,00;;;;;;;20;;;
OK;NSC_BYD_120x70.JPG;;18/10/2025 10:40:17;65,85;116,00;62;47,3500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:05:10;;0,00;€0,00;;;;;;;62;;;
OK;TeatroGolden_120x70-1.JPG;;18/10/2025 10:44:40;66,00;116,05;12;18,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:05:12;;0,00;€0,00;;;;;;;24;;;
OK;TeatroGolden_120x70-2.JPG;;18/10/2025 10:45:31;66,00;116,05;26;19,9500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:07;00:02:36;;0,00;€0,00;;;;;;;26;;;
