STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Anytime_100x70.JPG;;09/01/2026 12:53:31;66,00;94,05;10;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;Anytime_120x70.JPG;;09/01/2026 12:54:06;66,00;116,05;34;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:05;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_100x70_Aygo.JPG;;09/01/2026 13:21:57;66,00;94,05;6;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:29;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_100x70_C3.JPG;;09/01/2026 13:22:18;66,00;94,05;6;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:29;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_100x70_Pandina.JPG;;09/01/2026 13:22:39;66,00;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:44;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_120x70_Aygo.JPG;;09/01/2026 13:22:53;66,00;116,05;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_120x70_C3.JPG;;09/01/2026 13:23:36;66,00;116,05;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:17;;0,00;€0,00;;;;;;;1;;;
OK;NuovaCori_120x70_Pandina.JPG;;09/01/2026 13:24:18;66,00;116,05;8;0,8000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:03;00:00:22;;0,00;€0,00;;;;;;;1;;;
OK;LucianoMazza_150x70.JPG;;09/01/2026 14:40:20;70,30;150,05;1;1,1000;LIYU PCTK Series;Vinile 360x1440_Neutro [IMPRINTING];360x1440;00:00:02;00:00:07;;0,00;€0,00;;;;;;;1;;;
