STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Oliveri_100x70_2.JPG;;31/10/2024 10:20:02;65,80;94,05;2;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_100x70_3.JPG;;31/10/2024 10:20:10;65,80;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_100x70_4.JPG;;31/10/2024 10:20:26;66,00;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_100x70_5.JPG;;31/10/2024 10:20:42;65,80;94,05;4;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:15;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_100x70_1.JPG;;31/10/2024 10:20:57;65,80;94,05;2;0,6500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:31;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_120x70_1.JPG;;31/10/2024 10:31:29;66,00;116,00;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:26;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_120x70_2.JPG;;31/10/2024 10:32:15;66,00;116,00;10;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:26;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_120x70_3.JPG;;31/10/2024 10:33:03;66,00;116,00;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_120x70_4.JPG;;31/10/2024 10:33:58;66,00;116,00;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:02;00:00:21;;0,00;€0,00;;;;;;;1;;;
OK;Oliveri_120x70_5.JPG;;31/10/2024 10:34:53;66,00;116,00;12;0,8000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:03;00:00:21;;0,00;€0,00;;;;;;;1;;;
