STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;Blukids_241x91.JPG;;16/06/2026 08:20:11;90,95;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x720_ Standard [IMPRINTING];360x720;00:00:06;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Croff_241x91.JPG;;16/06/2026 08:20:24;90,95;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x720_ Standard [IMPRINTING];360x720;00:00:08;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Upim_241x91_A.JPG;;16/06/2026 08:20:36;90,95;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x720_ Standard [IMPRINTING];360x720;00:00:09;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Upim_241x91_B.JPG;;16/06/2026 08:20:48;90,95;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x720_ Standard [IMPRINTING];360x720;00:00:08;00:00:50;;0,00;€0,00;;;;;;;1;;;
OK;Blukids_241x91.JPG;;16/06/2026 08:23:03;91,00;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:08;00:01:42;;0,00;€0,00;;;;;;;1;;;
OK;Croff_241x91.JPG;;16/06/2026 08:23:29;91,00;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:10;00:01:42;;0,00;€0,00;;;;;;;1;;;
OK;Upim_241x91_A.JPG;;16/06/2026 08:23:55;91,00;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:12;00:01:42;;0,00;€0,00;;;;;;;1;;;
OK;Upim_241x91_B.JPG;;16/06/2026 08:24:19;91,00;241,00;2;4,4000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:12;00:01:42;;0,00;€0,00;;;;;;;1;;;
OK;Maxi_Retro_CM_PVC~1.JPG;;16/06/2026 13:50:34;220,00;85,05;1;1,9000;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:04;00:00:12;;0,00;€0,00;;;;;;;1;;;
OK;Maxi_Side_UW_PVC~1.JPG;;16/06/2026 13:54:00;248,15;102,00;1;2,5500;LIYU PCTK Series;Vinile 360x1440_Standard [IMPRINTING];360x1440;00:00:11;00:00:16;;0,00;€0,00;;;;;;;1;;;
