STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;NSC_100x140_X1.JPG;;16/07/2024 11:24:44;131,00;95,00;60;74,7000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;01:11:15;;0,00;€0,00;;;;;;;0;;;
OK;Wix_140x2001.JPG;;16/07/2024 12:41:42;131,00;194,00;8;20,3500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:08;00:16:59;;0,00;€0,00;;;;;;;0;;;
OK;NSC_100x140_X2~1.JPG;;16/07/2024 13:16:20;131,00;95,05;20;24,9000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:06;00:44:47;;0,00;€0,00;;;;;;;0;;;
OK;NSC_100x140_X1.JPG;;16/07/2024 13:34:12;131,00;95,00;20;24,9000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:07;00:44:47;;0,00;€0,00;;;;;;;0;;;
OK;Famila_100x140_1.JPG;;16/07/2024 14:14:01;131,00;95,00;1;1,2500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;00:11:00;;0,00;€0,00;;;;;;;0;;;
OK;6X3_MD__3_.JPG;;16/07/2024 14:14:06;568,05;285,00;1;16,2000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:25;00:11:00;;0,00;€0,00;;;;;;;0;;;
OK;GiBiAuto_6x6_Renault.JPG;;16/07/2024 15:39:44;568,00;570,00;3;97,1500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:01:02;02:10:10;;0,00;€0,00;;;;;;;0;;;
OK;GiBiAuto_12x3.JPG;;16/07/2024 17:12:59;1.180,00;278,00;1;32,8500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:51;02:10:10;;0,00;€0,00;;;;;;;0;;;
ERROR;NSC-PA_12x3_X2.JPG;;16/07/2024 11:24:06;1.180,00;278,00;2;65,6500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:43;00:00:01;;0,00;€0,00;;;;;;;0;;;
OK;NSC-PA_12x3_X2.JPG;;16/07/2024 11:24:18;1.180,00;278,00;2;65,6500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:43;01:10:46;;0,00;€0,00;;;;;;;0;;;
OK;NSC-PA_12x3_X1.JPG;;16/07/2024 11:25:28;1.180,00;278,00;2;65,6500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:43;01:10:46;;0,00;€0,00;;;;;;;0;;;
OK;O.G.T._568x390_Clima.JPG;;16/07/2024 12:40:34;568,00;390,00;1;22,2000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:31;00:44:24;;0,00;€0,00;;;;;;;0;;;
OK;O.G.T._568x390_Notebook.JPG;;16/07/2024 12:59:35;568,00;390,00;1;22,2000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:33;00:44:24;;0,00;€0,00;;;;;;;0;;;
OK;Pecetta_190x25.JPG;;16/07/2024 13:22:11;25,05;192,05;4;1,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:01;00:44:24;;0,00;€0,00;;;;;;;0;;;
OK;Eurospin_6x3_CampobelloMazara.JPG;;16/07/2024 13:57:39;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:17;00:27:55;;0,00;€0,00;;;;;;;0;;;
OK;Eurospin_100x140_CampobelloMazara.JPG;;16/07/2024 14:21:28;131,00;95,00;3;3,7500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:05;00:27:55;;0,00;€0,00;;;;;;;0;;;
