STATO;LAVORI;NOME_LAVORO;DATA_DI_STAMPA;LARGHEZZA_cm;ALTEZZA_cm;COPIE;AREA_TOTALE_mq;STAMPANTE;SUPPORTO;RISOLUZIONE;TEMPO_RIP;TEMPO_STAMPA;INCHIOSTO_UTILIZZATO_ml;INCHIOSTRO_TOTALE;COSTO_INCHIOSTRO;NUMERO_ORDINE;SCOIETA;CLIENTE;NOTE;PERSONALIZZATO_01;PERSONALIZZATO_02;DUE_PRINT;DUE_DATE;ID_TAGLIO;
OK;6X4_TRAPANI_GED.JPG;;08/10/2024 09:08:27;568,00;390,00;1;22,2000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:31;00:13:50;;0,00;€0,00;;;;;;;0;;;
OK;6X4_TRAPANI_TEL.JPG;;08/10/2024 09:38:28;568,00;390,00;1;22,2000;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:27;00:14:44;;0,00;€0,00;;;;;;;0;;;
OK;Cascino_Termini_NEW.JPG;;08/10/2024 10:14:22;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:14;00:08:34;;0,00;€0,00;;;;;;;0;;;
OK;CasaMaddaloni_12x3_2.JPG;;08/10/2024 10:39:43;1.180,00;278,00;2;65,6500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:34;01:03:30;;0,00;€0,00;;;;;;;0;;;
OK;CasaMaddaloni_6x6_2.JPG;;08/10/2024 12:11:47;568,00;570,00;3;97,1500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:47;01:32:45;;0,00;€0,00;;;;;;;0;;;
OK;SISA_6x3_partinico.JPG;;08/10/2024 13:53:10;568,00;280,00;1;15,9500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:23;00:07:58;;0,00;€0,00;;;;;;;0;;;
OK;Macaria_6x3.JPG;;08/10/2024 14:15:23;568,00;280,00;8;127,2500;DGen Papyrus G5;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:19;02:04:37;;0,00;€0,00;;;;;;;0;;;
OK;Liberty_Hall_6x3.JPG;;08/10/2024 08:01:18;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:22;00:08:19;;0,00;€0,00;;;;;;;0;;;
OK;Essepiauto_6x3_VW-Golf.JPG;;08/10/2024 08:32:03;568,00;280,00;10;159,0500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:30;02:41:33;;0,00;€0,00;;;;;;;0;;;
OK;KTM_6x3_1.JPG;;08/10/2024 11:13:45;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:36;01:26:32;;0,00;€0,00;;;;;;;0;;;
OK;KTM_6x3_3.JPG;;08/10/2024 11:49:10;568,00;280,00;2;31,8500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:28;01:26:32;;0,00;€0,00;;;;;;;0;;;
OK;KTM_6x3_2.JPG;;08/10/2024 12:22:52;568,00;280,00;1;15,9500;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:30;01:26:32;;0,00;€0,00;;;;;;;0;;;
OK;CasaMaddaloni_6x6_1.JPG;;08/10/2024 13:23:16;568,00;570,00;1;32,4000;DGen Papyrus G5 - 1;BB Inchiostrazione elevata [Solutioncare];720x600;00:00:43;00:26:55;;0,00;€0,00;;;;;;;0;;;
